;ANALISIS HARGA SATUAN PEKERJAAN (AHSP) BIDANG CIPTA KARYA;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PERSIAPAN;;;;;;;;;
;(K3) Pembuatan 1 m2 pagar sementara dari kayu tinggi 2 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Tukang pipa;L.02;OH;0,363;Rp98.000;Rp35.574,00;;;
;;Operator alat berat;L.05;OH;0,143;Rp158.700;Rp22.694,10;;;
;;Mandor;L.04;OH;0,181;Rp111.000;Rp20.091,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp246.968,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 450 mm;M.767; m ;1;Rp184.600;Rp184.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp184.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,029;Rp322.400;Rp9.349,60;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,039;Rp128.600;Rp5.015,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp14.365,00;;;
;D;Jumlah (A+B+C);;;;;Rp445.933,10;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp42.363,64;;;
PPP56;F;Harga Satuan Pekerjaan (D+E);;;;;Rp488.296,74;56;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 500 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,047;Rp93.000;Rp190.371,00;;;
;;Tukang pipa;L.02;OH;0,409;Rp98.000;Rp40.082,00;;;
;;Operator alat berat;L.05;OH;0,193;Rp158.700;Rp30.629,10;;;
;;Mandor;L.04;OH;0,205;Rp111.000;Rp22.755,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp283.837,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 500 mm;M.768; m ;1;Rp320.600;Rp320.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp320.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,034;Rp322.400;Rp10.961,60;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,045;Rp128.600;Rp5.787,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp16.748,60;;;
;D;Jumlah (A+B+C);;;;;Rp621.185,70;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp59.012,64;;;
PPP57;F;Harga Satuan Pekerjaan (D+E);;;;;Rp680.198,34;57;;
;;;;;;;;;;
;(K3) Pemasangan 1 m Pipa DCI Ø 600 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,011;Rp93.000;Rp187.023,00;;;
;;Tukang pipa;L.02;OH;0,402;Rp98.000;Rp39.396,00;;;
;;Operator alat berat;L.05;OH;0,293;Rp158.700;Rp46.499,10;;;
;;Mandor;L.04;OH;0,201;Rp111.000;Rp22.311,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp295.229,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 600 mm;M.769; m ;1;Rp404.600;Rp404.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp404.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,058;Rp322.400;Rp18.699,20;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,077;Rp128.600;Rp9.902,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp28.601,40;;;
;D;Jumlah (A+B+C);;;;;Rp728.430,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp69.200,90;;;
PPP58;F;Harga Satuan Pekerjaan (D+E);;;;;Rp797.631,40;58;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø800 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;3,859;Rp93.000;Rp358.887,00;;;
;;Tukang pipa;L.02;OH;0,772;Rp98.000;Rp75.656,00;;;
;;Operator alat berat;L.05;OH;0,493;Rp158.700;Rp78.239,10;;;
;;Mandor;L.04;OH;0,386;Rp111.000;Rp42.846,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp555.628,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 800 mm;M.770; m ;1;Rp495.800;Rp495.800,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp495.800,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,084;Rp322.400;Rp27.081,60;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,225;Rp128.600;Rp28.935,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp56.016,60;;;
;D;Jumlah (A+B+C);;;;;Rp1.107.444,70;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp105.207,25;;;
PPP59;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.212.651,95;59;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø900 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;4,995;Rp93.000;Rp464.535,00;;;
;;Tukang pipa;L.02;OH;0,999;Rp98.000;Rp97.902,00;;;
;;Operator alat berat;L.05;OH;0,593;Rp158.700;Rp94.109,10;;;
;;Mandor;L.04;OH;0,499;Rp111.000;Rp55.389,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp711.935,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 900 mm;M.771; m ;1;Rp630.000;Rp630.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp630.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,093;Rp322.400;Rp29.983,20;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,248;Rp128.600;Rp31.892,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp61.876,00;;;
;D;Jumlah (A+B+C);;;;;Rp1.403.811,10;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp133.362,05;;;
PPP60;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.537.173,15;60;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø1000 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;5,931;Rp93.000;Rp551.583,00;;;
;;Tukang pipa;L.02;OH;1,186;Rp98.000;Rp116.228,00;;;
;;Operator alat berat;L.05;OH;0,793;Rp158.700;Rp125.849,10;;;
;;Mandor;L.04;OH;0,693;Rp111.000;Rp76.923,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp870.583,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 1000 mm;M.758; m ;1;Rp820.900;Rp820.900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp820.900,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,112;Rp322.400;Rp36.108,80;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,298;Rp128.600;Rp38.322,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp74.431,60;;;
;D;Jumlah (A+B+C);;;;;Rp1.765.914,70;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp167.761,90;;;
PPP61;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.933.676,60;61;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø1100 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;6,949;Rp93.000;Rp646.257,00;;;
;;Tukang pipa;L.02;OH;1,39;Rp98.000;Rp136.220,00;;;
;;Operator alat berat;L.05;OH;0,793;Rp158.700;Rp125.849,10;;;
;;Mandor;L.04;OH;0,695;Rp111.000;Rp77.145,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp985.471,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 1100 mm;M.759; bh ;1;Rp1.060.200;Rp1.060.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.060.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,152;Rp322.400;Rp49.004,80;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,304;Rp128.600;Rp39.094,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp88.099,20;;;
;D;Jumlah (A+B+C);;;;;Rp2.133.770,30;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp202.708,18;;;
PPP62;F;Harga Satuan Pekerjaan (D+E);;;;;Rp2.336.478,48;62;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø1200 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;8,056;Rp93.000;Rp749.208,00;;;
;;Tukang pipa;L.02;OH;1,611;Rp98.000;Rp157.878,00;;;
;;Operator alat berat;L.05;OH;0,893;Rp158.700;Rp141.719,10;;;
;;Mandor;L.04;OH;0,806;Rp111.000;Rp89.466,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp1.138.271,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 1200 mm;M.760; bh ;1;Rp1.178.500;Rp1.178.500,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.178.500,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,18;Rp322.400;Rp58.032,00;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,36;Rp128.600;Rp46.296,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp104.328,00;;;
;D;Jumlah (A+B+C);;;;;Rp2.421.099,10;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp230.004,41;;;
PPP63;F;Harga Satuan Pekerjaan (D+E);;;;;Rp2.651.103,51;63;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 63 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,499;Rp93.000;Rp46.407,00;;;
;;Tukang pipa;L.02;OH;0,1;Rp98.000;Rp9.800,00;;;
;;Mandor;L.04;OH;0,05;Rp111.000;Rp5.550,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp61.757,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 63 mm;M.753; bh ;1;Rp57.600;Rp57.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp57.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp119.871,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp11.387,78;;;
PPP64;F;Harga Satuan Pekerjaan (D+E);;;;;Rp131.259,18;64;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 100 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,579;Rp93.000;Rp53.847,00;;;
;;Tukang pipa;L.02;OH;0,116;Rp98.000;Rp11.368,00;;;
;;Mandor;L.04;OH;0,058;Rp111.000;Rp6.438,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp71.653,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 100 mm;M.739; m ;1;Rp78.300;Rp78.300,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp78.300,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp150.467,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp14.294,40;;;
PPP65;F;Harga Satuan Pekerjaan (D+E);;;;;Rp164.761,80;65;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 125 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,648;Rp93.000;Rp60.264,00;;;
;;Tukang pipa;L.02;OH;0,13;Rp98.000;Rp12.740,00;;;
;;Mandor;L.04;OH;0,065;Rp111.000;Rp7.215,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp80.219,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 125 mm;M.743; m ;1;Rp218.400;Rp218.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp218.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp299.133,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp28.417,67;;;
PPP66;F;Harga Satuan Pekerjaan (D+E);;;;;Rp327.551,07;66;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 150 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,708;Rp93.000;Rp65.844,00;;;
;;Tukang pipa;L.02;OH;0,142;Rp98.000;Rp13.916,00;;;
;;Mandor;L.04;OH;0,071;Rp111.000;Rp7.881,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp87.641,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 150 mm;M.744; m ;1;Rp348.000;Rp348.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp348.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp436.155,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp41.434,76;;;
PPP67;F;Harga Satuan Pekerjaan (D+E);;;;;Rp477.590,16;67;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 200 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,113;Rp93.000;Rp103.509,00;;;
;;Tukang pipa;L.02;OH;0,223;Rp98.000;Rp21.854,00;;;
;;Mandor;L.04;OH;0,111;Rp111.000;Rp12.321,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp137.684,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 200 mm;M.745; m ;1;Rp529.400;Rp529.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp529.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp667.598,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp63.421,85;;;
PPP68;F;Harga Satuan Pekerjaan (D+E);;;;;Rp731.020,25;68;;
;;;;;;;;;;
;(K3) Pemasangan 1 m' pipa baja Ø 250 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,325;Rp93.000;Rp123.225,00;;;
;;Tukang pipa;L.02;OH;0,265;Rp98.000;Rp25.970,00;;;
;;Mandor;L.04;OH;0,133;Rp111.000;Rp14.763,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp163.958,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 250 mm;M.746; m ;1;Rp812.200;Rp812.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp812.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp976.672,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp92.783,88;;;
PPP69;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.069.456,28;69;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 300 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,415;Rp93.000;Rp131.595,00;;;
;;Tukang pipa;L.02;OH;0,283;Rp98.000;Rp27.734,00;;;
;;Mandor;L.04;OH;0,141;Rp111.000;Rp15.651,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp174.980,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 300 mm;M.747; m ;1;Rp1.212.600;Rp1.212.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.212.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,004;Rp128.600;Rp514,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp514,40;;;
;D;Jumlah (A+B+C);;;;;Rp1.388.094,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp131.868,97;;;
PPP70;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.519.963,37;70;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 400 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,366;Rp93.000;Rp220.038,00;;;
;;Tukang pipa;L.02;OH;0,473;Rp98.000;Rp46.354,00;;;
;;Mandor;L.04;OH;0,237;Rp111.000;Rp26.307,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp292.699,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 400 mm;M.748; m ;1;Rp2.142.200;Rp2.142.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp2.142.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,027;Rp322.400;Rp8.704,80;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,039;Rp128.600;Rp5.015,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp13.720,20;;;
;D;Jumlah (A+B+C);;;;;Rp2.448.619,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp232.618,82;;;
PPP71;F;Harga Satuan Pekerjaan (D+E);;;;;Rp2.681.238,02;71;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 450 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,231;Rp93.000;Rp207.483,00;;;
;;Tukang pipa;L.02;OH;0,446;Rp98.000;Rp43.708,00;;;
;;Mandor;L.04;OH;0,223;Rp111.000;Rp24.753,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp275.944,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 450 mm;M.749; m ;1;Rp2.661.900;Rp2.661.900,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp2.661.900,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,026;Rp322.400;Rp8.382,40;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,037;Rp128.600;Rp4.758,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp13.140,60;;;
;D;Jumlah (A+B+C);;;;;Rp2.950.984,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp280.343,54;;;
PPP72;F;Harga Satuan Pekerjaan (D+E);;;;;Rp3.231.328,14;72;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 500 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,432;Rp93.000;Rp226.176,00;;;
;;Tukang pipa;L.02;OH;0,486;Rp98.000;Rp47.628,00;;;
;;Mandor;L.04;OH;0,243;Rp111.000;Rp26.973,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp300.777,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 500 mm;M.751; m ;1;Rp3.272.100;Rp3.272.100,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp3.272.100,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,029;Rp322.400;Rp9.349,60;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,045;Rp128.600;Rp5.787,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp15.136,60;;;
;D;Jumlah (A+B+C);;;;;Rp3.588.013,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp340.861,29;;;
PPP73;F;Harga Satuan Pekerjaan (D+E);;;;;Rp3.928.874,89;73;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 600 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,208;Rp93.000;Rp205.344,00;;;
;;Tukang pipa;L.02;OH;0,442;Rp98.000;Rp43.316,00;;;
;;Mandor;L.04;OH;0,221;Rp111.000;Rp24.531,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp273.191,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 600 mm;M.752; m ;1;Rp4.345.600;Rp4.345.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp4.345.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,027;Rp322.400;Rp8.704,80;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,039;Rp128.600;Rp5.015,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp13.720,20;;;
;D;Jumlah (A+B+C);;;;;Rp4.632.511,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp440.088,56;;;
PPP74;F;Harga Satuan Pekerjaan (D+E);;;;;Rp5.072.599,76;74;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 800 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;3,897;Rp93.000;Rp362.421,00;;;
;;Tukang pipa;L.02;OH;0,779;Rp98.000;Rp76.342,00;;;
;;Mandor;L.04;OH;0,39;Rp111.000;Rp43.290,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp482.053,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 800 mm;M.754; m ;1;Rp6.006.500;Rp6.006.500,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp6.006.500,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,046;Rp322.400;Rp14.830,40;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,098;Rp128.600;Rp12.602,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp27.433,20;;;
;D;Jumlah (A+B+C);;;;;Rp6.515.986,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp619.018,69;;;
PPP75;F;Harga Satuan Pekerjaan (D+E);;;;;Rp7.135.004,89;75;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 900 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;4,403;Rp93.000;Rp409.479,00;;;
;;Tukang pipa;L.02;OH;0,081;Rp98.000;Rp7.938,00;;;
;;Mandor;L.04;OH;0,44;Rp111.000;Rp48.840,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp466.257,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 900 mm;M.755; bh ;1;Rp7.125.200;Rp7.125.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp7.125.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,052;Rp322.400;Rp16.764,80;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,115;Rp128.600;Rp14.789,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp31.553,80;;;
;D;Jumlah (A+B+C);;;;;Rp7.623.010,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp724.186,03;;;
PPP76;F;Harga Satuan Pekerjaan (D+E);;;;;Rp8.347.196,83;76;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 1000 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;4,895;Rp93.000;Rp455.235,00;;;
;;Tukang pipa;L.02;OH;0,979;Rp98.000;Rp95.942,00;;;
;;Mandor;L.04;OH;0,489;Rp111.000;Rp54.279,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp605.456,00;;;
;B;BAHAN;;;;;;;;
;;Pipa Baja Ø 1000 mm;M.740; m ;1;Rp7.757.500;Rp7.757.500,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp7.757.500,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,058;Rp322.400;Rp18.699,20;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,133;Rp128.600;Rp17.103,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp35.803,00;;;
;D;Jumlah (A+B+C);;;;;Rp8.398.759,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp797.882,11;;;
PPP77;F;Harga Satuan Pekerjaan (D+E);;;;;Rp9.196.641,11;77;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa baja Ø 1100 mm;;;;;;;;;
